chain,date,fees_eth,tvl_usd,dex_vol_btc,dex_vol_eth,dex_vol_stable,borrow_vol_btc,borrow_vol_eth,borrow_vol_stable,stablecoin_supply,eth_open,eth_high,eth_low,n_tx,total_dex_vol,total_borrow_vol,dex_btc_share,dex_eth_share,borrow_btc_share,borrow_eth_share,eth_volatility
arbitrum,2025-12-15,15.91434475,2914525643,98372838.12,253632915.5,344640214.52,873059.3281,7648324.905,23800108.645999998,3133561230.0,3066.800666,3158.204052,2929.058057,3633401,696645968.14,32321492.8791,0.1412092262338777,0.36407720291152135,0.027011726573574982,0.23663278591768347,0.07471825526204573
arbitrum,2025-12-16,6.607860979,2843798200,72380875.22,204952307.4,256114382.39,1009871.526,2114511.036,27550145.9115,3159884972.0,2965.888256,2965.888256,2919.786971,3602435,533447565.01,30674528.4735,0.13568507941102542,0.3842032860271055,0.032922153208400154,0.06893377473843632,0.015543837468163934
arbitrum,2025-12-17,17.02097994,2850462028,78350760.22,209776778.8,313030347.62,1338657.387,5979198.191,19621466.394,3172295302.0,2952.996366,2979.321524,2808.862241,2999246,601157886.64,26939321.972000003,0.1303330821423955,0.3489545483175598,0.04969157681070682,0.2219505820233566,0.05772417635274535
arbitrum,2025-12-18,13.49879617,2756548899,88395162.62,253046603.6,332531527.98,778758.5971,5008911.788,28251506.419999998,3057196864.0,2832.22954,2958.60644,2795.072747,3146024,673973294.2,34039176.805099994,0.13115528965420542,0.37545494128274615,0.02287830289078321,0.14715137844489615,0.05774026811400317
arbitrum,2025-12-19,6.624986299,2755588601,81028505.51,230510659.6,292344933.47,1700651.98,1739218.268,30266555.298,3071126720.0,2826.365817,2988.871149,2823.870075,2954006,603884098.58,33706425.546000004,0.1341789023763567,0.38171341179877566,0.050454830272022695,0.05159901234933515,0.05837923491982293
arbitrum,2025-12-20,2.769630944,2845678563,11794706.9,34408264.04,96748296.22,18110.61357,1030424.878,9571464.1037,3079552162.0,2976.862798,2988.066012,2976.06151,2064313,142951267.16,10619999.59527,0.08250858585813463,0.2406992587305163,0.0017053309096232185,0.09702682836814201,0.004032601706758195
arbitrum,2025-12-21,3.827315215,2834032814,22947186.39,79629636.45,144354534.48,86573.33864,1142009.144,9740310.6069,3071094978.0,2979.070328,3002.376862,2961.77263,2301767,246931357.32,10968893.08954,0.09292941422689621,0.3224768102125135,0.007892623069009293,0.10411343557437229,0.013629833313555845
arbitrum,2025-12-22,7.660749378,2849969097,59414925.52,198144269.1,325720871.6,632378.5205,2557213.439,21984594.9521,3092615821.0,3019.817909,3055.423573,2976.538166,2841501,583280066.22,25174186.9116,0.10186345970134704,0.33970691023969346,0.025120116996057044,0.1015807758947584,0.026122570756633066
arbitrum,2025-12-23,10.29176546,2873201467,47838038.02,157591042.1,337141966.4,446407.1862,790350.0857,11240169.2055,3086699304.0,3014.996388,3023.525403,2919.927344,2983147,542571046.52,12476926.4774,0.08816916849291666,0.2904523621574985,0.03577861799607434,0.06334493411751649,0.03436092308844249
arbitrum,2025-12-24,32.84991533,2846068762,26840704.51,106627764.9,566437593.7,425289.9743,1268089.019,7945547.543,3066224215.0,2962.884309,2968.489846,2916.033237,2879747,699906063.11,9638926.5363,0.038349009852457316,0.1523458225611084,0.04412213047774217,0.13155915383568936,0.017704575518071586
arbitrum,2025-12-25,79.02833707,2844520995,20225272.86,80238709.5,676997209.7,23545.71242,228503.5958,5959062.588,3049007448.0,2944.832916,2958.962688,2911.769144,2465534,777461192.0600001,6211111.89622,0.026014511163457696,0.10320606394178403,0.0037909013415664923,0.03678948304555006,0.016025881721026036
arbitrum,2025-12-26,7.066773621,2822782180,41113059.88,122537704.1,212764452.66,6423.449722,314257.6129,14105231.679000001,3021044701.0,2902.633856,2976.662466,2902.633856,2574435,376415216.64,14425912.741622001,0.10922262985802764,0.32553865700172774,0.00044527163286291785,0.021784244680289527,0.025503943546643554
arbitrum,2025-12-27,2.696225375,2820701601,9026595.875,38299869.88,91209828.39,347671.9693,299685.0981,10664624.1554,2993484594.0,2927.249068,2940.6791,2923.334952,2101250,138536294.145,11311981.222800002,0.0651569029669023,0.27646090951381425,0.030734843212013606,0.026492715307550728,0.005925067391634635
arbitrum,2025-12-28,2.436006832,2832898510,10928042.61,46229977.09,106596912.32,170001.5079,65045.16279,2548063.3976999996,2990538945.0,2948.359611,2952.048119,2932.345169,2154879,163754932.01999998,2783110.0683899997,0.06673412809737736,0.2823119677662824,0.06108328586455947,0.02337139430048771,0.006682682101087795
arbitrum,2025-12-29,4.672360572,2835630356,49878894.59,163647518.8,270625753.96,662621.7819,11052587.08,11835345.0253,2985301807.0,2957.186178,3041.20248,2924.500326,2759990,484152167.35,23550553.887199998,0.1030231773266893,0.3380084399822526,0.028136144273878103,0.46931325407200764,0.03946391839249293
arbitrum,2025-12-30,3.984594587,2819172968,43273075.74,118503536.8,211995887.43,490750.8221,548513.3427,17309252.512000002,2954677733.0,2934.381437,2983.851283,2930.093729,2817277,373772499.97,18348516.6768,0.11577383500250343,0.3170472327672887,0.026746076031339848,0.02989415179231051,0.018319893018052716
arbitrum,2025-12-31,3.373447224,2895623982,25328960.05,84308504.06,182908788.25,945109.6818,90453.64694,22482576.858,3036203500.0,2965.56034,2999.061878,2965.56034,2665545,292546252.36,23518140.18674,0.08658104434997453,0.2881886313014603,0.04018641245845077,0.0038461224493848197,0.011296866075569375
base,2025-01-01,96.89740498,3214750756,99297846.12,569380747.0,305845680.77,21883343.23,274920102.9,210877590.8,3415496809.0,3345.613945,3361.268597,3323.542395,13394092,974524273.89,507681036.93,0.10189366112311771,0.5842653305363117,0.043104511766543126,0.5415213153567255,0.011276316580513382
base,2025-01-02,203.9383512,3297383734,195396625.5,947738272.2,525513714.672,126391402.1,313917053.1,172154415.2,3400719368.0,3372.751299,3471.640783,3372.751299,12492205,1668648612.372,612462870.4000001,0.11709872531056244,0.5679675548063897,0.2063658193964536,0.5125487082914602,0.02932012331573927
base,2025-01-03,196.3198826,3395996614,140574794.9,791158265.0,372017786.864,150397077.0,214312160.7,54117104.4,3421720697.0,3451.988792,3613.782353,3433.130554,12401169,1303750846.764,418826342.09999996,0.10782335846524388,0.6068324074064533,0.35909173297435726,0.5116969472966681,0.05233267252160887
base,2025-01-04,136.348499,3497721514,127961701.0,664594357.6,292742585.795,93226926.5,210161756.1,9194779.095,3448383004.0,3606.967894,3659.712804,3583.368377,11736861,1085298644.395,312583461.69500005,0.11790459857372464,0.6123608105771461,0.29824650989042145,0.6723380532046928,0.0211658182838264
base,2025-01-05,108.6113356,3573307359,85534009.11,569053636.5,249249201.479,68963899.33,268597851.3,5406857.114,3465091160.0,3659.359159,3659.359159,3610.825572,10479200,903836847.089,342968607.744,0.09463434621578062,0.6295977402700045,0.20107933429719696,0.7831557910410503,0.013262865133266329
base,2025-01-06,214.8706108,3503311506,205394324.8,779099585.6,435533386.90599996,202468290.7,458066644.3,12688409.76,3468114764.0,3636.703526,3720.16866,3624.947376,11937115,1420027297.306,673223344.76,0.14464111020236242,0.5486511330296722,0.30074460767871725,0.6804081407237861,0.026183405746229023
base,2025-01-07,182.5342737,3546016354,195534875.3,764042783.4,506118931.161,245047782.4,137746817.8,97334964.34,3458938417.0,3684.077738,3691.31909,3380.530957,11194067,1465696589.861,480129564.5400001,0.13340747099544228,0.5212830463584952,0.51037844885635,0.28689509660162615,0.0843598194995526
base,2025-01-08,180.0213702,3302009477,246951531.5,945334151.7,604044299.288,116365330.4,213014406.2,338495133.6,3462468526.0,3397.120237,3397.120237,3265.798145,11087719,1796329982.488,667874870.2,0.13747559407651858,0.5262586278221937,0.17423223359961656,0.31894358614842216,0.03865688666821241
base,2025-01-09,163.8447397,3254910568,212089802.2,848854339.9,576637184.544,79593975.15,140965529.7,565487340.0,3446879901.0,3327.607255,3347.51484,3188.91346,11405571,1637581326.644,786046844.85,0.12951405756112838,0.5183585853654129,0.10125856451365667,0.17933476945244936,0.04766228940079637
base,2025-01-10,154.1783374,3154867469,223515085.2,881956665.3,529290580.246,60864698.24,110136767.0,278938148.2,3476243833.0,3225.027671,3308.631339,3225.027671,10626244,1634762330.746,449939613.44,0.13672634914336576,0.5395014606787103,0.13527303758533452,0.2447812188794683,0.02592339555774317
base,2025-01-11,70.34544631,3230364477,76004825.95,502242293.0,246241997.216,31854792.67,107995228.8,203785787.0,3475643210.0,3265.213326,3310.819506,3232.426167,11514575,824489116.166,343635808.47,0.09218414707938659,0.609155758581148,0.09269928187004113,0.31427233756818496,0.024008642368256627
base,2025-01-12,64.66374311,3191874189,74997522.85,415176394.4,229528923.89299998,23888721.84,109501680.9,122690486.6,3477247959.0,3285.716103,3290.733668,3239.968973,11721364,719702841.143,256080889.34,0.10420623424369461,0.5768719680759288,0.09328584378775259,0.42760582869818925,0.015450116019959697
base,2025-01-13,174.7641027,3126014150,243444451.8,839657345.5,600324245.94,86642617.18,104606980.5,315661386.0,3481766914.0,3299.195098,3299.195098,3006.821846,9569286,1683426043.24,506910983.68,0.1446125018545249,0.49877887351912203,0.17092274574720062,0.20636163718645267,0.08861957032405857
base,2025-01-14,157.7282485,3072619247,143969747.2,679637660.9,395959563.906,18181851.22,76063372.92,26667860.87,3461365341.0,3133.342438,3232.170151,3133.342438,10854906,1219566972.006,120913085.01,0.11804989025177674,0.5572778506637488,0.15037124574644908,0.6290747846993504,0.03154066781895726
base,2025-01-15,225.2246701,3215211863,181581449.8,863545116.1,490750844.351,209653995.3,61720388.53,438745510.9,3512694575.0,3226.523937,3448.855822,3196.397636,11296721,1535877410.2510002,710119894.73,0.11822652549484736,0.5622487252800179,0.2952374618087754,0.08691544764207342,0.07824463445163024
base,2025-01-16,184.6294107,3421679320,195032750.6,785522261.3,543964973.872,347577362.4,78981494.92,622551209.0,3526919652.0,3423.52042,3423.52042,3293.9557,10686241,1524519985.7719998,1049110066.3199999,0.12793059613530589,0.5152587493972539,0.33130686050817265,0.07528427898613742,0.03784546434807007
base,2025-01-17,150.9517874,3353383073,206724135.9,853995487.1,489029664.871,295282573.1,173368446.0,223652734.8,3530866033.0,3312.648353,3498.9653,3312.648353,11058383,1549749287.871,692303753.9000001,0.13339198637993346,0.5510539632337524,0.42652169865693396,0.2504225132730426,0.05624410657148909
base,2025-01-18,160.6656273,3374456062,250495574.9,930036211.1,623991217.9499999,332359089.1,196703561.5,359701973.4,3544122590.0,3480.383683,3480.383683,3253.595453,10602115,1804523003.9499998,888764624.0,0.13881539573154747,0.5153917179577112,0.37395625357383716,0.2213224471229629,0.065161847272113
base,2025-01-19,225.1308745,3290202142,325511313.2,1224240979.0,825697879.27,163276078.7,182121781.9,335358079.4,3468647411.0,3308.523005,3423.065929,3157.545973,9810711,2375450171.4700003,680755940.0,0.13703142128995438,0.5153721992166237,0.23984525012003566,0.2675287444425384,0.0802533201669547
base,2025-01-20,241.9181365,3216299637,365801764.5,1202555304.0,922074395.75,119178703.5,90355767.58,287411642.4,3391404398.0,3192.116234,3402.699166,3189.079591,9222484,2490431464.25,496946113.47999996,0.14688288746390463,0.48287026616175227,0.239822186485007,0.1818220630548033,0.06692098888025633
base,2025-01-21,139.4902361,3265340135,220588039.9,794959367.0,538015765.21,166012600.9,123377668.9,143304663.4,3458142008.0,3259.530015,3346.927923,3231.37587,10031208,1553563172.1100001,432694933.20000005,0.14198845844189545,0.5117007027917065,0.3836712384687568,0.28513777128740364,0.03545052583293986
base,2025-01-22,97.96465873,3301571021,138679274.2,662939319.0,408539657.67800003,92632351.75,105243365.2,111263066.5,3484703483.0,3332.405477,3340.716727,3240.366221,10968669,1210158250.878,309138783.45,0.1145959828802429,0.5478120886413169,0.29964649118502573,0.34044051032833944,0.030113534110002838
base,2025-01-23,181.8265917,3280446914,245666382.9,1021761916.0,601251702.0109999,220320384.5,75105295.76,99310591.41,3497723369.0,3247.929495,3328.658027,3200.780119,9171955,1868680000.911,394736271.66999996,0.13146519617068478,0.5467827105239426,0.5581457806446227,0.19026702421405078,0.039372131752508976
base,2025-01-24,103.9227298,3330566113,172511940.8,712022034.5,465747333.541,228524873.2,123115432.4,106214111.8,3528581932.0,3323.765338,3406.576042,3298.107681,10369941,1350281308.841,457854417.40000004,0.1277600005794895,0.5273138492238753,0.49912125888773823,0.26889646079889495,0.032634181408627526
base,2025-01-25,61.61795705,3359131204,81680754.97,501665261.4,287373526.916,142374541.4,104477254.0,94205184.1,3558612824.0,3300.129647,3345.396634,3284.609073,10964665,870719543.286,341056979.5,0.09380834001008613,0.5761502257165038,0.4174508951809913,0.3063337221632786,0.01841974937416757
base,2025-01-26,110.483555,3338154212,73486838.02,618989407.0,315306563.133,71952741.76,96742473.76,115823406.2,3561413510.0,3321.841805,3349.753849,3259.919199,9879186,1007782808.153,284518621.72,0.0729193209345196,0.614209135135421,0.25289290846772766,0.3400215886579334,0.027043626781017117
base,2025-01-27,219.004686,3303471099,223811917.6,973021826.2,651404612.0200001,114087721.9,89032564.57,108842565.1,3584460341.0,3232.526242,3232.526242,3059.692579,9379833,1848238355.8200002,311962851.57,0.12109472617275184,0.5264590593177596,0.36570931867636286,0.28539476454305446,0.05346705643232946
base,2025-01-28,158.4307689,3174678809,147698383.7,792730566.0,495756737.82199997,42044735.23,132004456.9,61611017.16,3603940661.0,3182.650496,3216.730627,3063.433401,8631651,1436185687.522,235660209.29,0.10284072942882429,0.5519694095878229,0.17841253454146078,0.5601474143543566,0.04816652855620378
base,2025-01-29,87.25305672,3116366951,125373925.2,589188679.3,400120189.264,27915986.57,92977221.3,37674224.28,3599154883.0,3094.382803,3154.335787,3091.776164,9256315,1114682793.764,158567432.15,0.11247498023778063,0.5285707132075304,0.17605119911125458,0.5863576147972577,0.020217157017337554
base,2025-01-30,86.63841007,3182060670,113107239.6,563597379.0,347383703.986,28828894.85,93149561.6,62319934.1,3602945376.0,3109.045994,3270.555419,3109.045994,9549699,1024088322.586,184298390.54999998,0.11044676235970026,0.5503405971633571,0.1564251036808634,0.5054279710311882,0.05194822634071323
base,2025-01-31,134.4576224,3249394826,149852993.7,739901084.0,474941344.554,61306334.75,81640828.03,100955934.5,3614967322.0,3252.122301,3410.367343,3227.87599,9758676,1364695422.2540002,243903097.28,0.1098069146099246,0.542173053367426,0.2513552941052672,0.33472649154707773,0.05611454186205893
base,2025-02-01,83.15889852,3243525394,119315111.1,571854758.2,392512990.02099997,45206796.04,82330777.56,71355725.06,3671539535.0,3302.883699,3323.26192,3123.677309,8594775,1083682859.321,198893298.66,0.11010150255099439,0.5276956752442364,0.227291700346723,0.41394445219967474,0.06042738079467562
base,2025-02-02,146.1692272,3070129979,193282459.0,713617349.7,572292550.777,48720769.04,42438361.34,117777190.8,3666061175.0,3139.882943,3155.898715,2836.414848,8484426,1479192359.477,208936321.18,0.130667561768869,0.48243715236084284,0.2331847749823581,0.20311624661678176,0.1017502476365406
base,2025-02-03,354.6815232,2820765025,272083202.9,845002972.8,679314226.525,21539470.95,28863732.98,75904023.28,3656457122.0,2829.608062,2877.772457,2466.985112,8526897,1796400402.225,126307227.21000001,0.15146022154248073,0.47038676441699157,0.17053237115393405,0.22852004289517647,0.14517464468547311
base,2025-02-04,124.9427951,2881561428,192468624.5,683601535.3,542597314.7129999,21952926.64,52802883.08,38561046.12,3657170944.0,2872.743828,2872.743828,2652.669411,8185567,1418667474.513,113316855.84,0.13566859602957387,0.48186171007738554,0.1937304602855984,0.46597553990163726,0.07660774164928438
base,2025-02-05,75.82210041,2820913159,151023446.7,546311622.5,420963246.51100004,16756323.08,53158821.3,63756400.84,3684201536.0,2728.940978,2810.089283,2722.354915,7457035,1118298315.711,133671545.22,0.13504754910051098,0.48852047331633686,0.1253544503613093,0.3976824028817043,0.03214960261408772
base,2025-02-06,90.10732664,2832231267,154858362.9,534846206.8,403268381.353,62511844.54,76014284.61,136399667.2,3675142039.0,2786.040496,2843.037704,2689.64134,7985590,1092972951.053,274925796.35,0.1416854486204853,0.4893499022868906,0.22737715183488272,0.27649018614909615,0.05505891397495312
base,2025-02-07,78.90600724,2780150336,151135308.1,496220362.5,407495612.378,69280407.65,88672948.35,161241148.4,3663503697.0,2699.810468,2787.061683,2578.413295,7532350,1054851282.978,319194504.4,0.1432764130250881,0.470417366416901,0.2170476204790198,0.2778022401002215,0.07728260575067897
base,2025-02-08,47.4311871,2786548844,70024232.79,350977471.0,228872842.26,42737072.54,116310257.1,96605174.47,3708374992.0,2640.313472,2645.669634,2604.266264,7502619,649874546.05,255652504.10999998,0.1077503853868628,0.5400695767102663,0.16716860524711097,0.45495449968272167,0.01568123271690067
base,2025-02-09,50.9266547,2775173511,85271880.21,400649736.3,274733063.674,57357827.49,116928175.2,328034296.0,3691616531.0,2634.150122,2669.817891,2587.938093,7583188,760654680.184,502320298.69,0.11210327423394409,0.5267169804346489,0.1141857648189479,0.23277613010052894,0.031083952777084714
